图片,名称,sal,d,d1,d2,名称_链接,名称3,dc,dc4,dc5,关键词
https://img01.51jobcdn.com/fansImg/CompLogo/2/1710/1709204/99019131950766141520_300.png?1664349254013,Python开发,1.5-2万,成都,3-4年,本科,https://jobs.51job.com/all/coBWJWNVU2BzBWMQBjVzY.html,成都拓达聚思力信息技术有限公司,计算机软件,外资（欧美）,500-1000人,"周末双休
带薪年假
五险一金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,初级Python脚本开发,4-6千,西安·雁塔区,无需经验,大专,https://jobs.51job.com/all/coAWAGYFA1UmoHYlYzUjc.html,西安慕萨文化传媒有限公司,计算机软件,民营,少于50人,"弹性工作
五险一金"
https://img01.51jobcdn.com/fansImg/CompLogo/2/1687/1686854/1686854_300.png?637261056080943949,Python开发工程师,1.2-2万,苏州,2年,本科,https://jobs.51job.com/all/coCW5QMlQ_BDxSPwZgAmM.html,软通动力信息技术（集团）股份有限公司,计算机软件,民营,10000人以上,"五险一金
弹性工作
绩效奖金
定期体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python,1.4-1.8万,北京·朝阳区,5-7年,本科,https://jobs.51job.com/all/coBmVTP184UmkPagNnBmQ.html,京北方信息技术股份有限公司珠海分公司,计算机软件,民营,少于50人,"计算机
数据分析
linux
数据结构
项目开发
web开发
vscode
英语阅读
项目
pandas
五险一金
绩效奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python开发工程师,1.5-2.5万·15薪,北京,无需经验,本科,https://jobs.51job.com/all/coAGBdOwdjVm1UOQNkVDM.html,海搜科技（深圳）有限公司武汉分公司,计算机软件,民营,150-500人,"java
数据库
c++
编程
网络
shell
数学
统计
编程语言
建模
员工旅游
年终奖金
节日福利
带薪培训"
https://img01.51jobcdn.com/fansImg/CompLogo/1/297/296461/296461_300.png?636917915285230198,zy3109-Go/Python开发工程师,1-2万,南京·建邺区,2年,本科,https://jobs.51job.com/all/coUjYCbwJnUmgAY1Ay.html,中盈优创资讯科技有限公司,通信/电信运营、增值服务,国企,500-1000人,"培训
计算机
mysql
数据库
redis
项目开发
网络设备
perl
开发语言
设计文档
五险一金
补充医疗保险
餐饮补贴
通讯补贴
定期体检
绩效奖金
生日福利
节日福利"
https://img01.51jobcdn.com/fansImg/CompLogo/2/1687/1686854/1686854_300.png?637261056080943949,初中级python,1-1.5万,南京·雨花台区,2年,本科,https://jobs.51job.com/all/coCW5QMlQ_BDxSPwZgAmM.html,软通动力信息技术（集团）股份有限公司,计算机软件,民营,10000人以上,"信网
python爬虫
函数
python
五险一金
员工旅游
专业培训
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/7/6114/6113386/6113386_300.jpg?637370620840115407,Python Developer,1.2-1.9万,北京,1年,本科,https://jobs.51job.com/all/coVDRWM1EzAj8GYFA7BmU.html,利优科技资讯服务（深圳）有限公司,专业服务(咨询、人力资源、财会),外资（欧美）,10000人以上,
https://img01.51jobcdn.com/fansImg/CompLogo/4/3516/3515023/3515023_300.png?637229964604658294,python开发工程师,1-2万·14薪,深圳,1年,本科,https://jobs.51job.com/all/coAWQFZANhAjkBZAZnVTM.html,"Sytrons Technology Co.,Ltd. 思信电子科技有限公司",电子技术/半导体/集成电路,民营,150-500人,"五险一金
补充公积金
员工旅游
通讯补贴
专业培训
出国机会
绩效奖金
弹性工作"
https://img01.51jobcdn.com/fansImg/CompLogo/6/5201/5200657/5200657_300.png?637734296059628483,Python开发工程师,1.2-1.8万,广州·海珠区,3-4年,本科,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html,深圳市睿服科技有限公司,计算机软件,民营,1000-5000人,"python
爬虫
软件开发
五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
专业培训
绩效奖金
年终奖金
定期体检
员工体检"
https://img01.51jobcdn.com/fansImg/CompLogo/1/194/193864/193864_300.png?637842356525116802,高级系统工程师（C++、python混合架构）,3-5万,深圳·坪山区,5-7年,本科,https://jobs.51job.com/all/coA2QAbV4-BzFUNwVi.html,比亚迪股份有限公司,汽车,民营,10000人以上,"linux
c++
编程语言
系统架构
深度学习
gcc
算法开发
系统稳定性
五险一金
定期体检
交通补贴
员工宿舍"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_internet.png,python开发工程师,1.3-1.5万,北京·海淀区,3-4年,本科,https://jobs.51job.com/all/coAWEHa1EwVGNVMwFmAWU.html,北京昊网科技有限公司,互联网/电子商务,民营,少于50人,"java
编程
shell
后端开发
绘图
技术文档
django
pandas
flask
numpy"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python开发工程师,1.5-2.5万,深圳·南山区,3-4年,本科,https://jobs.51job.com/all/coB2QBYlc0BD0AYVE0BmA.html,深圳市永达电子信息股份有限公司,计算机软件,民营,150-500人,"计算机
linux
c++
功能测试
bug
shell
二次开发
项目规划
设计文档
接口文档
五险一金
员工旅游
专业培训
绩效奖金
定期体检
免费班车"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3975/3974787/3974787_120.gif?636271543736572527,python高级讲师,1.2-2万,广州·白云区,3-4年,大专,https://jobs.51job.com/all/coUjdSP1M3DzVSMFM4AWM.html,北京中科特瑞科技有限公司,计算机软件,民营,150-500人,"教学
计算机
数据分析
excel
授课
教学方法
数学
软件
课程辅导
数据挖掘
五险一金
年终奖金
16天带薪年假
专业培训
定期体检
节日福利"
https://img01.51jobcdn.com/fansImg/CompLogo/7/6553/6552455/6552455_300.png?637569282963958195,Python开发工程师,1.2-2万,合肥·高新区,无需经验,本科,https://jobs.51job.com/all/coBWUBYAVjVGhUNVQyAmI.html,本源量子计算科技（合肥）股份有限公司,电子技术/半导体/集成电路,民营,150-500人,"python
五险一金
定期体检
员工旅游
专业培训
补充医疗保险"
https://img01.51jobcdn.com/fansImg/CompLogo/6/5332/5331456/188934303735386245330_300.png?1673340886636,Python开发工程师,8千-1.5万,南京·鼓楼区,3-4年,本科,https://jobs.51job.com/all/coAGNTNFQ0Aj0HZlQyUjE.html,江苏禹治流域管理技术研究院有限公司,电气/电力/水利,民营,少于50人,"培训
java
linux
javascript
英语
c++
云计算
计算机科学
sql数据库
pandas
五险一金
周末双休
通讯补贴
专业培训
年终奖金
员工活动"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2470/2469040/2469040_300.png?636567101400359034,自动化测试工程师（Python）,1-1.8万·13薪,上海,5-7年,本科,https://jobs.51job.com/all/coUjZUNF47UmUHYgNkXTg.html,Alten China Limited,电子技术/半导体/集成电路,外资（欧美）,500-1000人,"Appium
自动化测试
python
selenuim
五险一金
补充医疗保险
定期体检
做五休二
周末双休
带薪年假
节日福利
免费班车"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3975/3974787/3974787_120.gif?636271543736572527,Python培训讲师,8千-1.5万,广州·白云区,3-4年,大专,https://jobs.51job.com/all/coUjdSP1M3DzVSMFM4AWM.html,北京中科特瑞科技有限公司,计算机软件,民营,150-500人,"python
教学
讲师
授课
五险一金
年终奖金
16天带薪年假
专业培训
定期体检
节日福利"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4011/4010852/4010852_300.png?637262858626648129,Python开发工程师,1.5-2万·13薪,北京·海淀区,3-4年,本科,https://jobs.51job.com/all/coBWdVMQJgBDoEaQdhVDM.html,安徽文香科技股份有限公司,计算机硬件,民营,500-1000人,"redis
开发
react
docker
ai
人工智能
django
demo
前端界面
编码风格
五险一金
员工旅游
交通补贴
通讯补贴
年终奖金
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_imnetwork.png,Python工程师,1-1.5万,江苏省,2年,大专,https://jobs.51job.com/all/coBGBRMVYxAT8DbwBlB2U.html,上海大唐移动通信设备有限公司,通信/电信/网络设备,国企,500-1000人,"计算机
管理
数据库
数据分析
sql数据库
可视化
数据提取
数据查询
逻辑设计
处理数据
五险一金
员工旅游
通讯补贴
年终奖金
定期体检
弹性工作
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python开发工程师,1.6-3.2万,西安,3-4年,本科,https://jobs.51job.com/all/coA2IAbFM5UmlWOlE2UTQ.html,北京鼎腾科技有限公司,计算机软件,民营,,"python
算法
机器学习
爬虫
后端开发
tornado
flask
fastapi"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3975/3974787/3974787_120.gif?636271543736572527,python高级讲师,1.2-2万,广州·白云区,3-4年,大专,https://jobs.51job.com/all/coUjdSP1M3DzVSMFM4AWM.html,北京中科特瑞科技有限公司,计算机软件,民营,150-500人,"教学
计算机
数据分析
excel
授课
教学方法
数学
软件
课程辅导
数据挖掘
五险一金
年终奖金
16天带薪年假
专业培训
定期体检
节日福利"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,Python高级开发工程师,1.8-3万,深圳·光明区,5-7年,本科,https://jobs.51job.com/all/coUTVRNVMzAzhWOgBhAmA.html,研祥智能科技股份有限公司,计算机硬件,已上市,1000-5000人,"五险一金
免费班车
餐饮补贴
通讯补贴
专业培训
绩效奖金
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/7/6114/6113386/6113386_300.jpg?637370620840115407,Python全栈工程师,2.3-2.8万,深圳,3-4年,大专,https://jobs.51job.com/all/coVDRWM1EzAj8GYFA7BmU.html,利优科技资讯服务（深圳）有限公司,专业服务(咨询、人力资源、财会),外资（欧美）,10000人以上,"Python
flask
SQLite
SQLServer
数据库
亚马逊
英语
五险一金
专业培训
工作稳定
带薪年假"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python开发工程师,1.6-3.2万,武汉,3-4年,本科,https://jobs.51job.com/all/coA2IAbFM5UmlWOlE2UTQ.html,北京鼎腾科技有限公司,计算机软件,民营,,"python
算法
机器学习
爬虫
后端开发
tornado
flask
fastapi"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3975/3974787/3974787_120.gif?636271543736572527,python高级讲师,1.2-2万,广州·白云区,3-4年,大专,https://jobs.51job.com/all/coUjdSP1M3DzVSMFM4AWM.html,北京中科特瑞科技有限公司,计算机软件,民营,150-500人,"教学
计算机
数据分析
excel
授课
教学方法
数学
软件
课程辅导
数据挖掘
五险一金
年终奖金
16天带薪年假
专业培训
定期体检
节日福利"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,Python开发工程师,1.2-2万·13薪,广州,2年,本科,https://jobs.51job.com/all/coB2NSNQRlDjMFYAZjUTc.html,广州速率信息技术有限公司,计算机服务(系统、数据服务、维修),民营,少于50人,"数据库
需求分析
自动化测试
docker
技术文档
系统架构
Nginx
Python开发
员工旅游
五险一金
绩效奖金
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/2/1687/1686854/1686854_300.png?637261056080943949,Python开发,1-1.9万,东莞,2年,本科,https://jobs.51job.com/all/coCW5QMlQ_BDxSPwZgAmM.html,软通动力信息技术（集团）股份有限公司,计算机软件,民营,10000人以上,"代码
信号源
开发
python
通信
射频
五险一金
定期体检
弹性工作"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2679/2678017/2678017_120.gif?635760971491991007,Python开发工程师,1.1-1.8万·13薪,广州·黄埔区,2年,大专,https://jobs.51job.com/all/coA2dRM1I2BjAGY1Q2AGI.html,苏州百捷信息科技有限公司,计算机软件,民营,150-500人,"计算机
linux
sql
编程
报表
spark
爬虫
数据抓取
抽数
员工旅游
补充医疗保险
周末双休
弹性工作
节日福利"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2393/2392425/2392425_300.jpg?637383506059268822,NPI软件测试工程师Python(J10008),1.5-2.5万,深圳·宝安区,3-4年,本科,https://jobs.51job.com/all/coVjIHYFI4UW0AYQBhAGA.html,深圳市鼎阳科技股份有限公司,仪器仪表/工业自动化,民营,150-500人,"网分
射频产品
生产测试
python
五险一金
员工旅游
定期体检
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/1/103/102233/102233_120.gif?635700457649486530,Python开发工程师（AI，数据处理）,2-2.2万·13薪,上海·浦东新区,5-7年,本科,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html,上海复深蓝软件股份有限公司,计算机软件,已上市,1000-5000人,"数据分析
sql
ai
hive
机器学习
pandas
数据清洗
数据挖掘
五险一金
年终奖金
做五休二
免费班车
定期体检
员工旅游"
https://img01.51jobcdn.com/fansImg/CompLogo/2/1687/1686854/1686854_300.png?637261056080943949,python测试/python开发,1-1.5万,武汉·江夏区,2年,本科,https://jobs.51job.com/all/coCW5QMlQ_BDxSPwZgAmM.html,软通动力信息技术（集团）股份有限公司,计算机软件,民营,10000人以上,"python
终端测试
网络协议
ip协议
tcp
五险一金
员工旅游
绩效奖金
年终奖金
弹性工作
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2734/2733395/2733395_120.gif?636325317826735847,python开发工程师,1.5-3万·14薪,上海,3-4年,本科,https://jobs.51job.com/all/coUjZSMVAwU25UMgBqVDQ.html,泛微网络科技股份有限公司,计算机软件,已上市,5000-10000人,"通讯补贴
餐饮补贴
双休
外宿补贴"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3663/3662998/3662998_120.gif?636080772272028649,测试软件开发工程师 Python,1-1.5万,深圳·光明区,1年,本科,https://jobs.51job.com/all/coAmdQMgBlVmpSPgJoBWg.html,深圳市美格信测控技术有限公司,电子技术/半导体/集成电路,民营,50-150人,"界面设计
测试工具
Python开发
五险一金
定期体检
专业培训
员工旅游
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_finance.png,python初级开发,1.2-1.6万·13薪,成都·高新区,3-4年,本科,https://jobs.51job.com/all/coAGQCYl89AD8GYAxpVDE.html,枫国宏利信息科技服务（成都）有限公司,金融/投资/证券,外资（欧美）,500-1000人,"linux
django
计算机科学
信息技术
flask
aws
python编程
azure
服务器监控
管理服务器
五险一金
员工旅游
专业培训
补充医疗保险
补充公积金
交通补贴
餐饮补贴
通讯补贴
年终奖金
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/8/7478/7477420/256194736775403803076_300.png?1680067431500,高级Python开发工程师,1.8-2万·13薪,北京,5-7年,本科,https://jobs.51job.com/all/coB2YFZQRgUmtRMAFgBWA.html,胜通和科技有限公司上海第一分公司,计算机软件,国企,少于50人,五险一金
https://img01.51jobcdn.com/fansImg/CompLogo/6/5201/5200657/5200657_300.png?637734296059628483,Python开发工程师,1.3-1.7万,深圳·福田区,3-4年,本科,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html,深圳市睿服科技有限公司,计算机软件,民营,1000-5000人,"python
vue
五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
专业培训
绩效奖金
年终奖金
定期体检
员工体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_internet.png,Python策略开发工程师,1.5-3万,上海·浦东新区,2年,本科,https://jobs.51job.com/all/coA2IFYFM0UWdVMQFrAmU.html,广州艺凡商务服务有限公司,互联网/电子商务,民营,少于50人,"量化研究员
量化投资
量化程序员"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python研发工程师,18-30万/年,苏州·苏州工业园区,2年,本科,https://jobs.51job.com/all/coVDFUMVQ_UWsBbVQzUD0.html,园测信息科技股份有限公司,计算机软件,国企,150-500人,"五险一金
补充医疗保险
定期体检
专业培训
绩效奖金
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/1/103/102233/102233_120.gif?635700457649486530,Python后端开发,1.5-2.1万,上海·浦东新区,3-4年,本科,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html,上海复深蓝软件股份有限公司,计算机软件,已上市,1000-5000人,"mysql
数据库
数据分析
linux
编程
网络
运维
报表
多线程
金融机构
五险一金
年终奖金
定期体检
股票期权"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3821/3820363/3820363_120.gif?635996970784456343,python爬虫工程师,1-1.5万,广州·越秀区,2年,大专,https://jobs.51job.com/all/coBmNXOwJjDjAAZlQxAGY.html,广州三毛信息科技有限公司,互联网/电子商务,民营,少于50人,"python
爬虫
数据采集
数据
VUE
redis
员工旅游
下午茶
五险
餐饮补贴"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_finance.png,IT数字化项目管理(精通Python)-供应链方向,1.2-1.3万,北京,1年,本科,https://jobs.51job.com/all/coBWAGZlYzU28EZwBmAWQ.html,西门子（中国）有限公司 金融服务集团 Financial Services (SFS),金融/投资/证券,,,五险一金
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,高级Python开发工程师,1.8-2万,北京·海淀区,3-4年,本科,https://jobs.51job.com/all/coVjJUNVA2VWICZVAxXD4.html,南京英锐祺科技有限公司,电气/电力/水利,民营,50-150人,"shell
linux
编程
开发
python
django
celery
git
数据结构
五险一金
定期体检
员工旅游
节假日福利"
https://img01.51jobcdn.com/fansImg/CompLogo/1/103/102233/102233_120.gif?635700457649486530,Python,1-1.8万,上海·浦东新区,5-7年,本科,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html,上海复深蓝软件股份有限公司,计算机软件,已上市,1000-5000人,"计算机
mysql
oracle
数据库
数据分析
电子
sql
编程
软件工程
数学
五险一金
专业培训
年终奖金
免费班车
员工旅游
交通补贴
餐饮补贴
通讯补贴
定期体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_auto.png,Python开发工程师,1.2-2万·14薪,上海·闵行区,3-4年,本科,https://jobs.51job.com/all/coBGRdPgJjDzQBZlEzVjo.html,江苏万象汽车制造有限公司,汽车,民营,150-500人,"软件开发
linux
自动化
年终奖金
餐饮补贴
通讯补贴
五险一金
周末双休
股票期权
员工旅游
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,Python工程师,1.1-1.9万,东莞,5-7年,大专,https://jobs.51job.com/all/coCG1VMQdgBzAGagVjUTQ.html,立讯精密工业股份有限公司,电子技术/半导体/集成电路,已上市,10000人以上,"计算机
mysql
redis
开发
电子信息
mongodb
解决方案
数据整理
五险一金
餐饮补贴
年终奖金
出国机会"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2447/2446465/2446465_300.jpg?637819000431166491,python初级开发工程师,1-1.2万,深圳·罗湖区,1年,本科,https://jobs.51job.com/all/coUjYBYQdgDzdVNANmVTU.html,深圳市联创杰科技有限公司,电子技术/半导体/集成电路,民营,50-150人,"Python开发
数学
ai
深度学习
年终奖金
定期体检
老板NICE
前景好福利佳
六险一金
带薪年假
带薪温馨假
年度旅游
五天七小时制"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4788/4787874/4787874_300.png?636926721897087091,Python后台开发工程师,1-1.3万,武汉·洪山区,1年,硕士,https://jobs.51job.com/all/coVjRXNF41ATgDblE1VTQ.html,武汉珞珈众恒遥感数据科技有限公司,航天/航空,民营,少于50人,"五险一金
员工旅游
年终奖金
弹性工作
定期体检"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python开发工程师,8千-1.2万,昆明·盘龙区,1年,大专,https://jobs.51job.com/all/coAGJUOVE6BzoHZg1pUTY.html,昆明择新网络科技有限公司,计算机软件,创业公司,少于50人,"python
gis开发
django
flask
postgis
周末双休
五险
项目提成"
https://img01.51jobcdn.com/fansImg/CompLogo/2/1865/1864355/1864355_300.jpg?637621157160989683,C++语言python java编程培训老师教师,500元/天,上海·长宁区,2年,大专,https://jobs.51job.com/all/coBmEBbVUwVmwFY1M1VDQ.html,美知睿学,教育/培训/院校,民营,50-150人,"日本留学
java
python
培训
日语
java讲师
C语言
C++
软件开发
培训讲师
弹性工作"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3829/3828853/3828853_300.jpg?637018919925507407,Python工程师,8千-1.3万,广州·荔湾区,1年,大专,https://jobs.51job.com/all/coAWRWOl8-ADYHalA2B2E.html,广州市银河在线饰品有限公司,贸易/进出口,民营,150-500人,"python
丰富提成
五险一金
餐饮补贴
全勤奖
年终奖金
PK奖
年度调薪
专业培训"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4389/4388056/4388056_300.png?636806358590340893,Python开发工程师,8.5千-1.5万,上海·杨浦区,2年,本科,https://jobs.51job.com/all/coA2FXMAdsADYGY1E3XD8.html,合力工业车辆（上海）有限公司,机械/设备/重工,国企,1000-5000人,"计算机
linux
软件开发
五险一金
通讯补贴
餐饮补贴
交通补贴
专业培训
年终奖金"
https://img01.51jobcdn.com/fansImg/CompLogo/4/3396/3395740/3395740_120.gif?636276868370128742,Python后端开发工程师,2.5-4万·15薪,上海,3-4年,本科,https://jobs.51job.com/all/coA2ZSNVE7ATpTMQFmVDE.html,纵目科技（上海）股份有限公司,新能源,合资,500-1000人,"node.js
flask
mqtt
linux
celery
NoSQL
五险一金
补充公积金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,Python工程师,5-8千,哈尔滨·松北区,无需经验,本科,https://jobs.51job.com/all/coUjJQNgdhVm0FYgJpAGc.html,哈尔滨岛田大鹏工业股份有限公司,机械/设备/重工,民营,150-500人,"并发
算法训练
数据处理
五险一金
专业培训
绩效奖金
股票期权
文体活动
周末双休"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_pharmacy.png,Python开发工程师,1.4-2.8万,苏州·苏州工业园区,3-4年,本科,https://jobs.51job.com/all/coVjZXNFc8DjkFZQBlVDc.html,苏州雅深智慧科技有限公司,制药/生物工程,外资（欧美）,少于50人,"项目开发
系统架构
nosql数据库
五险一金
年终奖金"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_accounting.png,Python工程师,1.5-3万,深圳·光明区,3-4年,本科,https://jobs.51job.com/all/coCGgCbwBkVWlUNAFkAGM.html,万宝盛华企业管理咨询（上海）有限公司杭州分公司,专业服务(咨询、人力资源、财会),民营,,"周末双休
补充医疗保险
五险一金
年节福利
专业培训
定期体检
弹性工作"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_newenergy.png,Python开发工程师,1.2-1.8万,珠海·香洲区,3-4年,本科,https://jobs.51job.com/all/coAWRXN1YyADYBYAdiVTg.html,珠海泰坦新动力电子有限公司,新能源,民营,1000-5000人,免费早午餐
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_edu.png,python少儿编程辅导老师/双休,7千-1.2万,西安·雁塔区,无需经验,本科,https://jobs.51job.com/all/coBGoAZVA3VmEHZA1mAmU.html,北京思明启创科技有限公司,教育/培训/院校,民营,,"学习计划
编程
学情跟踪
python
学习建议
五险一金
补充医疗保险
餐饮补贴
交通补贴
员工旅游
专业培训
弹性工作
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2247/2246274/457418180794814848576_300.png?1700189152776,Python开发工程师（AI）,1.5-3万,上海·宝山区,5-7年,本科,https://jobs.51job.com/all/coBmJXMV45Bj5SNQ1pUDE.html,百姓网,互联网/电子商务,已上市,150-500人,"AI
GPT
人工智能
自然语言处理
python开发
周末双休
五险一金
绩效奖金
补充公积金
弹性工作
定期体检
租房补贴"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,Python软件工程师,1.1-1.3万,深圳,2年,本科,https://jobs.51job.com/all/coUTFSPl80VGoCZAFiUTc.html,深圳市秦创信息科技有限责任公司,电子技术/半导体/集成电路,民营,,"计算机
java
电子
linux
c++
通信
软件测试
shell
php
tcp
五险一金
绩效奖金
餐饮补贴
交通补贴"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,Python爬虫工程师,1-1.5万,珠海·香洲区,3-4年,大专,https://jobs.51job.com/all/coCWsFaAVnDzNUNVQ2B2c.html,珠海市横琴博贤智能科技有限公司,计算机服务(系统、数据服务、维修),外资（非欧美）,50-150人,"Selenium
Scrapy
Feapder
CSS选择器
正则表达式
xpath
做五休二
绩效奖金
节日福利
专业培训"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2605/2604541/2604541_300.jpg?637666323431445408,Python后端工程师,20-40万/年,苏州·苏州工业园区,5-7年,本科,https://jobs.51job.com/all/coAmZUNlEyDjQAYAxrUjY.html,苏州珂晶达电子有限公司,电子技术/半导体/集成电路,民营,150-500人,"web
django
五险一金
年终奖金
弹性工作时间
带薪年假
法定假日
餐饮补贴
定期调薪
商业保险
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/5/4083/4082915/4082915_120.gif?636102525557622038,Python后端工程师,7千-1万,广州·黄埔区,2年,本科,https://jobs.51job.com/all/coA2FcOANoBjoEaFEzVzc.html,广东泰迪智能科技股份有限公司,计算机软件,民营,150-500人,"Python
工程师
五险一金
员工旅游
交通补贴
餐饮补贴
通讯补贴
绩效奖金
年终奖金
股票期权
弹性工作
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/3/2684/2683268/2683268_300.png?637625649163238352,Python数据开发工程师,1.2-1.6万,广州·黄埔区,3-4年,本科,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html,神州数码信息服务股份有限公司,计算机软件,已上市,10000人以上,"python
spark
英语
大数据开发
计算机"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,Python爬虫工程师,1-1.5万,珠海·香洲区,3-4年,大专,https://jobs.51job.com/all/coCWsFaAVnDzNUNVQ2B2c.html,珠海市横琴博贤智能科技有限公司,计算机服务(系统、数据服务、维修),外资（非欧美）,50-150人,"Selenium
Scrapy
Feapder
CSS选择器
正则表达式
xpath
做五休二
绩效奖金
节日福利
专业培训"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,Python Architect,2-4万,成都,3-4年,本科,https://jobs.51job.com/all/coVjUHZF47BjEBbABqAG0.html,成都敏途科技有限公司,计算机软件,民营,少于50人,"Python
Flask
Architecture
Architect
MongoDB
QWAC
五险一金
出国机会
股票期权
弹性工作
补充医疗保险
员工旅游
年终奖金
定期体检"
https://img01.51jobcdn.com/fansImg/CompLogo/1/112/111126/21717556518258975576_300.jpeg?1656915352707,Middle CC CNOM Python Dev.-6888,1.3-1.8万·13薪,上海,2年,本科,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html,瞬联软件科技（北京）有限公司 CIeNET Technologies,计算机软件,外资（欧美）,1000-5000人,"补充医疗保险
定期体检
七险一金
带薪年假
带薪病假
免费健身"
https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,Python开发工程师,1-1.5万,成都·高新区,2年,本科,https://jobs.51job.com/all/coVjIHZ1MzATtRMgFkVzM.html,中国太平洋财产保险股份有限公司四川分公司,保险,国企,500-1000人,"周末双休
节日福利
带薪年假
专业培训
七险两金
年终奖金
定期体检
通讯补贴
餐饮补贴
交通补贴"
